,Unnamed: 0_x,Unnamed: 0.1,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,H_forward_1_1,H_forward_1_2,H_forward_1_3,H_forward_2_1,H_forward_2_2,H_forward_2_3,H_forward_3_1,H_forward_3_2,H_forward_3_3,frame_id,head_3d_1,head_3d_2,head_3d_3,height,l_ear_3d_1,l_ear_3d_2,l_ear_3d_3,l_elbow_3d_1,l_elbow_3d_2,l_elbow_3d_3,l_eye_3d_1,l_eye_3d_2,l_eye_3d_3,l_foot_3d_1,l_foot_3d_2,l_foot_3d_3,l_hand_3d_1,l_hand_3d_2,l_hand_3d_3,l_hip_3d_1,l_hip_3d_2,l_hip_3d_3,l_knee_3d_1,l_knee_3d_2,l_knee_3d_3,l_shoulder_3d_1,l_shoulder_3d_2,l_shoulder_3d_3,neck_3d_1,neck_3d_2,neck_3d_3,person_id,pose_bb_1,pose_bb_2,pose_bb_3,pose_bb_4,r_ear_3d_1,r_ear_3d_2,r_ear_3d_3,r_elbow_3d_1,r_elbow_3d_2,r_elbow_3d_3,r_eye_3d_1,r_eye_3d_2,r_eye_3d_3,r_foot_3d_1,r_foot_3d_2,r_foot_3d_3,r_hand_3d_1,r_hand_3d_2,r_hand_3d_3,r_hip_3d_1,r_hip_3d_2,r_hip_3d_3,r_knee_3d_1,r_knee_3d_2,r_knee_3d_3,r_shoulder_3d_1,r_shoulder_3d_2,r_shoulder_3d_3,threshold,upper_bb_1,upper_bb_2,upper_bb_3,upper_bb_4,width,R_1,R_2,R_3,T_1,T_2,T_3,Unnamed: 0_y,position_x,position_y
22,6165,15994,1.011471478866486,0.015486869290635728,-7.3894483432159825,0.0008109538149151344,1.0217791164742238,-10.540285034580963,4.6979632824595855e-08,2.4301241472712743e-05,1.0,0.988918480156684,-0.015158805865045472,7.1477838901680215,-0.0007851557946247416,0.9786973322141233,10.30994697593508,-2.7378766532342894e-08,-2.3782848043701567e-05,1.0,7,636.227,448.362,0.953867,960,670.002,450.983,0.753667,675.198,552.703,0.854142,651.744,445.672,0.910389,609.938,737.878,0.8663559999999999,636.234,552.605,0.906306,662.21,607.448,0.717025,633.38,675.245,0.8899540000000001,675.064,492.755,0.895818,664.812,492.734,0.714467,5,609.938,445.648,701.27,784.704,0.0,0.0,0.0,677.8610000000001,552.786,0.352297,636.068,445.648,0.793912,696.1089999999998,784.704,0.8763610000000001,654.275,552.6030000000002,0.421202,701.27,615.248,0.800239,688.212,693.4689999999998,0.8925379999999999,659.571,492.719,0.67203,0.8,636.068,445.648,701.27,615.248,1280,0.00387515011244,0.00159728270955,-0.121943302453,0.00712066655979,0.00841324217618,-0.00341927749105,9638,630.8705,548.7429999999998
23,6054,39200,0.9911212525974888,-0.011933843753339059,7.210656098739233,0.0008863682998267213,0.987625257563634,5.581209052706058,-8.642284593202516e-07,-1.5679859721933174e-05,1.0,1.0090367847159551,0.01207598392670828,-7.3432158363764035,-0.0009104319338627092,1.0125252200723824,-5.644550112784783,8.577628608431945e-07,1.5886689824638228e-05,1.0,8,1024.44,403.967,0.904711,960,1053.14,393.6880000000001,0.899424,1110.45,508.284,0.8697739999999999,1029.65,388.502,0.919157,1006.24,675.201,0.383783,1105.29,568.211,0.8494309999999999,1061.02,565.679,0.7916890000000001,1066.2,636.144,0.483541,1094.88,445.632,0.8133739999999999,1063.62,445.673,0.8604209999999999,0,969.876,388.502,1110.45,693.342,0.0,0.0,0.0,1006.28,489.994,0.4512060000000001,0.0,0.0,0.0,969.876,693.342,0.8987350000000001,985.384,487.439,0.380022,1016.67,555.263,0.806804,980.173,615.246,0.909921,1027.14,445.792,0.88449,0.8,985.384,388.502,1110.45,568.211,1280,0.00423477170989,0.000162677766639,-0.115408368409,0.00707785598934,0.0116045670584,-0.00300978124142,6807,1010.1735,491.418
24,6106,39201,0.9911212525974888,-0.011933843753339059,7.210656098739233,0.0008863682998267213,0.987625257563634,5.581209052706058,-8.642284593202516e-07,-1.5679859721933174e-05,1.0,1.0090367847159551,0.01207598392670828,-7.3432158363764035,-0.0009104319338627092,1.0125252200723824,-5.644550112784783,8.577628608431945e-07,1.5886689824638228e-05,1.0,8,281.711,406.61300000000006,0.24779,960,299.715,403.937,0.919563,260.766,484.80800000000005,0.917736,291.969,398.8730000000001,0.25461100000000003,302.378,633.4159999999998,0.8229059999999999,257.998,513.539,1.01578,281.483,526.59,0.781224,258.151,576.085,0.8364799999999999,281.58,430.242,0.949592,307.597,437.96,0.8660700000000001,2,257.998,398.8730000000001,336.333,633.4159999999998,325.939,404.172,0.347387,336.333,490.138,0.613942,0.0,0.0,0.0,318.062,630.844,0.815713,320.7340000000001,523.982,0.327191,318.006,529.112,0.801574,310.181,576.139,0.848518,333.673,443.086,0.8562860000000001,0.8,257.998,398.8730000000001,336.333,529.112,1280,0.00423477170989,0.000162677766639,-0.115408368409,0.00707785598934,0.0116045670584,-0.00300978124142,928,301.163,466.5305
25,6136,39203,0.9911212525974888,-0.011933843753339059,7.210656098739233,0.0008863682998267213,0.987625257563634,5.581209052706058,-8.642284593202516e-07,-1.5679859721933174e-05,1.0,1.0090367847159551,0.01207598392670828,-7.3432158363764035,-0.0009104319338627092,1.0125252200723824,-5.644550112784783,8.577628608431945e-07,1.5886689824638228e-05,1.0,8,341.55,364.922,0.988676,960,388.439,359.756,0.8924989999999999,388.387,529.279,0.8220870000000001,346.784,354.48800000000006,0.8677530000000001,393.67800000000005,829.068,0.797687,378.015,615.255,0.86611,414.492,599.56,0.613978,385.757,719.5189999999999,0.8408549999999999,385.924,424.84,0.8583209999999999,409.286,419.71,0.8181430000000001,4,341.392,354.48800000000006,503.092,829.068,0.0,0.0,0.0,469.179,497.939,0.0921899,341.392,359.715,0.526802,503.092,774.211,0.796718,0.0,0.0,0.0,450.971,589.172,0.645388,443.084,677.835,0.8954129999999999,432.75,409.347,0.693944,0.8,341.392,354.48800000000006,469.179,615.255,1280,0.00423477170989,0.000162677766639,-0.115408368409,0.00707785598934,0.0116045670584,-0.00300978124142,15618,401.449,513.6105
26,6166,39206,0.9911212525974888,-0.011933843753339059,7.210656098739233,0.0008863682998267213,0.987625257563634,5.581209052706058,-8.642284593202516e-07,-1.5679859721933174e-05,1.0,1.0090367847159551,0.01207598392670828,-7.3432158363764035,-0.0009104319338627092,1.0125252200723824,-5.644550112784783,8.577628608431945e-07,1.5886689824638228e-05,1.0,8,633.375,445.773,0.8930799999999999,960,656.971,448.30800000000005,0.865032,0.0,0.0,0.0,636.215,440.556,0.8906040000000001,594.446,724.687,0.8974129999999999,0.0,0.0,0.0,656.962,599.62,0.718607,620.476,664.721,0.822108,0.0,0.0,0.0,657.054,490.159,0.793239,5,594.446,440.507,659.5980000000002,724.687,0.0,0.0,0.0,659.5980000000002,550.031,0.269251,630.781,440.507,0.651524,0.0,0.0,0.0,638.712,547.409,0.456208,0.0,0.0,0.0,0.0,0.0,0.0,656.98,490.112,0.683027,0.8,630.781,440.507,659.5980000000002,599.62,1280,0.00423477170989,0.000162677766639,-0.115408368409,0.00707785598934,0.0116045670584,-0.00300978124142,9641,653.024,527.9375
27,6055,22957,0.9741844717079232,-0.0034344934261574217,8.223359080956621,-0.011348540683834323,0.9706601551346729,13.639812177047894,-1.6296153665974955e-05,-1.9384186403221437e-05,1.0,1.0268215611900549,0.0034636402278191147,-8.491165811890612,0.011766813357198848,1.030410881805721,-14.151373624491171,1.6961332052177298e-05,2.003012061822606e-05,1.0,9,1006.19,406.61800000000005,0.953674,960,1032.4,401.456,0.911849,1092.15,510.96,0.896001,1008.83,398.908,0.918638,935.964,657.0239999999999,0.351237,1087.11,570.82,0.906504,1050.58,565.682,0.8384870000000001,1053.1,649.071,0.7044590000000001,1076.73,445.71,0.8529399999999999,1048.03,445.706,0.934339,0,935.964,398.908,1092.15,693.372,0.0,0.0,0.0,974.971,490.181,0.547136,0.0,0.0,0.0,938.455,693.372,0.8749520000000001,972.37,484.862,0.790829,1003.61,555.248,0.8752559999999999,967.178,625.627,0.868504,1008.91,445.802,0.9004129999999999,0.8,972.37,398.908,1092.15,570.82,1280,0.00228885072283,0.00014657080464500002,-0.109501376748,0.00769969634712,0.00688479840755,-0.00373994815163,6797,1033.66,484.907
28,6107,22958,0.9741844717079232,-0.0034344934261574217,8.223359080956621,-0.011348540683834323,0.9706601551346729,13.639812177047894,-1.6296153665974955e-05,-1.9384186403221437e-05,1.0,1.0268215611900549,0.0034636402278191147,-8.491165811890612,0.011766813357198848,1.030410881805721,-14.151373624491171,1.6961332052177298e-05,2.003012061822606e-05,1.0,9,276.284,401.436,0.278041,960,281.612,401.354,0.852218,255.43,474.487,0.90673,276.302,396.231,0.3254,268.503,633.4730000000002,0.8917309999999999,237.216,510.937,1.04091,271.117,523.929,0.684361,239.896,570.793,0.838018,276.252,427.504,0.97761,299.749,430.091,0.942886,2,237.216,396.231,323.422,633.4730000000002,318.039,396.277,0.253981,323.422,487.544,0.241759,0.0,0.0,0.0,312.808,625.64,0.730428,0.0,0.0,0.0,305.008,526.529,0.764392,302.496,573.451,0.857109,320.702,432.73800000000006,0.89065,0.8,237.216,396.231,323.422,526.529,1280,0.00228885072283,0.00014657080464500002,-0.109501376748,0.00769969634712,0.00688479840755,-0.00373994815163,920,314.127,441.8955
29,6137,22960,0.9741844717079232,-0.0034344934261574217,8.223359080956621,-0.011348540683834323,0.9706601551346729,13.639812177047894,-1.6296153665974955e-05,-1.9384186403221437e-05,1.0,1.0268215611900549,0.0034636402278191147,-8.491165811890612,0.011766813357198848,1.030410881805721,-14.151373624491171,1.6961332052177298e-05,2.003012061822606e-05,1.0,9,323.272,359.699,0.942061,960,377.958,346.701,0.828558,372.793,529.243,0.765568,338.832,344.071,0.930491,385.84,826.482,0.809457,352.005,615.221,0.8571719999999999,396.296,597.026,0.605712,377.989,709.066,0.739405,375.371,417.117,0.783984,396.279,411.899,0.781432,4,323.233,344.071,477.045,826.482,0.0,0.0,0.0,451.059,484.858,0.186575,323.233,349.342,0.430381,477.045,761.273,0.8198850000000001,0.0,0.0,0.0,427.64,589.177,0.63568,419.704,677.7280000000002,0.833425,417.11,406.729,0.703487,0.8,323.233,344.071,451.059,615.221,1280,0.00228885072283,0.00014657080464500002,-0.109501376748,0.00769969634712,0.00688479840755,-0.00373994815163,15607,402.7295,505.694
30,6056,33046,0.96726327543723,-0.0008202387405885482,16.50894484039209,-0.01329912013032071,0.9840947085326848,10.313588672535914,-2.324626225655161e-05,-2.570254793760603e-06,1.0,1.0338843857165405,0.0008171371869945452,-17.07676791197272,0.013719728995451793,1.0165771808388724,-10.71105714626933,2.406921077254012e-05,2.631857757627208e-06,1.0,10,982.805,406.7,0.945105,960,1011.4,403.945,0.921325,1066.21,511.073,0.8718239999999999,987.884,401.43,0.908662,988.092,662.2189999999998,0.596601,1058.48,570.818,0.898716,1027.07,563.126,0.805048,1027.16,636.0319999999998,0.6420640000000001,1053.22,448.282,0.8847780000000001,1024.55,445.814,0.892227,0,925.326,401.43,1066.21,693.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.326,693.442,0.931861,0.0,0.0,0.0,980.162,552.716,0.8979209999999999,954.099,623.036,0.937605,988.034,445.838,0.869157,0.8,980.162,401.43,1066.21,570.818,1280,0.0022223747801,0.00394787313417,-0.106545895338,0.00347693357617,-0.00159240083303,0.00154847709928,6788,1033.645,467.96400000000006
31,6108,33048,0.96726327543723,-0.0008202387405885482,16.50894484039209,-0.01329912013032071,0.9840947085326848,10.313588672535914,-2.324626225655161e-05,-2.570254793760603e-06,1.0,1.0338843857165405,0.0008171371869945452,-17.07676791197272,0.013719728995451793,1.0165771808388724,-10.71105714626933,2.406921077254012e-05,2.631857757627208e-06,1.0,10,250.254,404.105,0.192663,960,260.634,393.646,0.828693,231.967,477.078,0.790601,252.805,398.816,0.246171,231.973,636.0880000000002,0.878309,216.344,513.544,0.813905,255.392,521.396,0.759201,229.416,570.974,0.849527,252.805,427.439,0.892172,278.946,427.547,0.951345,2,216.344,388.532,307.671,636.0880000000002,297.15,388.532,0.267827,307.671,487.541,0.153132,0.0,0.0,0.0,302.487,623.104,0.454023,0.0,0.0,0.0,291.988,524.013,0.7905840000000001,299.713,573.638,0.8642719999999999,302.374,427.582,0.929459,0.8,216.344,388.532,307.671,524.013,1280,0.0022223747801,0.00394787313417,-0.106545895338,0.00347693357617,-0.00159240083303,0.00154847709928,927,314.117,426.2205
32,6138,33049,0.96726327543723,-0.0008202387405885482,16.50894484039209,-0.01329912013032071,0.9840947085326848,10.313588672535914,-2.324626225655161e-05,-2.570254793760603e-06,1.0,1.0338843857165405,0.0008171371869945452,-17.07676791197272,0.013719728995451793,1.0165771808388724,-10.71105714626933,2.406921077254012e-05,2.631857757627208e-06,1.0,10,302.439,351.9190000000001,0.904236,960,359.672,344.1090000000001,0.896669,346.73,537.062,0.810036,315.453,341.44,0.919842,383.151,823.823,0.8575510000000001,320.716,612.705,0.7186640000000001,372.829,594.388,0.619378,357.087,698.705,0.713549,351.978,409.316,0.810512,380.577,409.234,0.82155,4,302.3520000000001,341.44,445.79,823.823,0.0,0.0,0.0,0.0,0.0,0.0,302.3520000000001,346.741,0.271074,445.79,758.673,0.875808,0.0,0.0,0.0,406.653,583.947,0.6121850000000001,383.218,675.0980000000002,0.80261,404.072,406.729,0.692493,0.8,302.3520000000001,341.44,406.653,612.705,1280,0.0022223747801,0.00394787313417,-0.106545895338,0.00347693357617,-0.00159240083303,0.00154847709928,15613,391.0815,487.4325
33,6057,22241,1.0035236239925764,-0.03098487967553952,3.280126259305892,0.005460617558538498,0.9675639366387316,21.824360870154948,2.4363173092209664e-05,-4.963844024965953e-05,1.0,0.9974306541654718,0.03173793798950852,-3.964358692522452,-0.0050753695323807685,1.0332610777141742,-22.533614780240512,-2.455250910218733e-05,5.051623139158563e-05,1.0,11,972.456,388.515,0.91988,960,1008.8,385.781,0.970296,1053.28,505.691,0.893215,0.0,0.0,0.0,985.353,654.253,0.5498649999999999,1050.69,552.726,0.948238,1011.58,550.121,0.8737540000000001,1014.13,625.63,0.700527,1045.41,430.218,0.817732,1011.58,432.735,0.820881,0,951.618,385.781,1053.28,654.253,0.0,0.0,0.0,964.575,482.245,0.6043,0.0,0.0,0.0,0.0,0.0,0.0,951.618,482.214,0.8344379999999999,0.0,0.0,0.0,0.0,0.0,0.0,987.969,430.267,0.8308969999999999,0.8,951.618,385.781,1053.28,552.726,1280,0.00182652974036,0.00306349620223,-0.0780992507935,-0.00429413141683,-0.0021653207950300003,0.009275486692790002,6794,1019.3,469.259
34,6139,22244,1.0035236239925764,-0.03098487967553952,3.280126259305892,0.005460617558538498,0.9675639366387316,21.824360870154948,2.4363173092209664e-05,-4.963844024965953e-05,1.0,0.9974306541654718,0.03173793798950852,-3.964358692522452,-0.0050753695323807685,1.0332610777141742,-22.533614780240512,-2.455250910218733e-05,5.051623139158563e-05,1.0,11,297.199,333.647,0.8584129999999999,960,346.766,325.955,0.8974479999999999,341.406,518.779,0.845356,304.971,320.705,0.927438,388.506,802.9019999999998,0.8344020000000001,302.328,591.763,0.8632639999999999,364.951,578.7769999999998,0.7067180000000001,357.091,685.6419999999998,0.684732,344.126,393.655,0.832752,370.166,391.01,0.792258,4,297.199,320.705,424.995,802.9019999999998,0.0,0.0,0.0,0.0,0.0,0.0,297.249,325.84,0.226169,424.995,750.7639999999999,0.8587100000000001,0.0,0.0,0.0,404.082,570.91,0.6345649999999999,380.648,657.023,0.754458,398.865,388.462,0.687561,0.8,297.199,320.705,404.082,591.763,1280,0.00182652974036,0.00306349620223,-0.0780992507935,-0.00429413141683,-0.0021653207950300003,0.009275486692790002,15617,374.0205,469.216
35,6186,22243,1.0035236239925764,-0.03098487967553952,3.280126259305892,0.005460617558538498,0.9675639366387316,21.824360870154948,2.4363173092209664e-05,-4.963844024965953e-05,1.0,0.9974306541654718,0.03173793798950852,-3.964358692522452,-0.0050753695323807685,1.0332610777141742,-22.533614780240512,-2.455250910218733e-05,5.051623139158563e-05,1.0,11,659.558,424.84,0.974115,960,698.6439999999999,424.925,0.8220569999999999,701.3389999999998,552.617,0.881164,675.135,414.494,0.94662,698.7560000000002,758.555,0.778933,698.563,620.466,0.937844,685.613,594.365,0.7357600000000001,651.656,682.9860000000001,0.815902,701.311,482.323,0.804351,693.449,477.072,0.707062,6,651.656,411.86,701.3389999999998,758.555,0.0,0.0,0.0,0.0,0.0,0.0,657.0139999999999,411.86,0.74565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.547,471.879,0.745199,0.8,657.0139999999999,411.86,701.3389999999998,620.466,1280,0.00182652974036,0.00306349620223,-0.0780992507935,-0.00429413141683,-0.0021653207950300003,0.009275486692790002,11146,663.4665,507.0085
36,6058,2640,1.0352506090402065,-0.03447933065277597,-13.22445405451715,0.02097954363362619,0.9709189348286654,20.61551754751416,5.5617444075619043e-05,-6.288831996768823e-05,1.0,0.9665439436134082,0.03510500592604473,12.058308108313367,-0.019717264683119257,1.029942643321451,-21.493550697209148,-5.499668938082662e-05,6.281891179769993e-05,1.0,12,987.876,367.556,0.914484,960,1011.52,364.959,0.977065,1058.39,482.265,0.769493,990.556,362.354,0.926296,1019.25,672.5880000000002,0.193807,1055.75,534.492,0.8702790000000001,1011.49,531.826,0.846633,1014.17,612.621,0.700557,1050.53,409.289,0.848482,1027.09,409.3730000000001,0.820448,0,927.962,362.354,1058.39,672.5880000000002,0.0,0.0,0.0,969.752,461.454,0.429706,0.0,0.0,0.0,927.962,672.5360000000002,0.948923,959.317,461.377,0.656792,967.207,521.357,0.904037,946.31,594.319,0.964255,1003.6,409.3130000000001,0.79304,0.8,959.317,362.354,1058.39,534.492,1280,-0.00194876710884,0.00274794455618,-0.0567206926644,-0.00187125173397,-0.00341195217334,0.00474549783394,6801,997.182,479.691
37,6140,2642,1.0352506090402065,-0.03447933065277597,-13.22445405451715,0.02097954363362619,0.9709189348286654,20.61551754751416,5.5617444075619043e-05,-6.288831996768823e-05,1.0,0.9665439436134082,0.03510500592604473,12.058308108313367,-0.019717264683119257,1.029942643321451,-21.493550697209148,-5.499668938082662e-05,6.281891179769993e-05,1.0,12,297.107,312.868,0.8752549999999999,960,349.30300000000005,305.028,0.878908,341.414,490.044,0.803449,302.523,299.849,0.948209,406.763,776.773,0.804338,299.753,568.3330000000002,0.884006,365.047,552.778,0.725481,367.542,667.3939999999999,0.767934,346.6740000000001,372.807,0.7973020000000001,370.223,370.186,0.790518,4,289.4,299.849,406.763,776.773,0.0,0.0,0.0,0.0,0.0,0.0,289.4,302.456,0.49373,404.119,758.659,0.457604,0.0,0.0,0.0,403.963,547.493,0.619038,383.23800000000006,656.921,0.631825,398.812,367.621,0.660224,0.8,289.4,299.849,403.963,568.3330000000002,1280,-0.00194876710884,0.00274794455618,-0.0567206926644,-0.00187125173397,-0.00341195217334,0.00474549783394,15610,332.4585,469.3155
38,6059,37682,1.047487594504383,0.0204728372509002,-22.94374044030992,0.012934232520414674,1.0348827330936632,-11.75397210763951,3.407448136361511e-05,2.3775334829929786e-05,1.0,0.9551563577227228,-0.01939386312854155,21.686904625229698,-0.012304124637725636,0.9672505283534518,11.086733089332855,-3.225392282751029e-05,-2.233586934828781e-05,1.0,13,980.19,370.154,0.8905620000000001,960,1008.98,364.932,0.966006,1050.63,482.296,0.8372799999999999,987.916,362.436,0.956518,1011.56,664.779,0.279513,1050.55,534.4780000000002,0.878959,1008.85,531.9069999999998,0.855425,1011.38,615.306,0.760169,1047.94,406.796,0.873972,1019.3,409.352,0.8018109999999999,0,930.646,362.436,1050.63,675.248,0.0,0.0,0.0,969.723,464.024,0.5018060000000001,0.0,0.0,0.0,930.646,675.248,0.946005,948.914,464.032,0.709385,961.914,521.382,0.897573,943.649,594.43,0.87611,990.65,411.86800000000005,0.7694989999999999,0.8,948.914,362.436,1050.63,534.4780000000002,1280,-0.0015077044954500002,0.00101267115679,-0.0659222602844,-0.00168829795439,-0.016347594559200002,-0.003978095483030001,6798,977.5655,487.478
39,6141,37683,1.047487594504383,0.0204728372509002,-22.94374044030992,0.012934232520414674,1.0348827330936632,-11.75397210763951,3.407448136361511e-05,2.3775334829929786e-05,1.0,0.9551563577227228,-0.01939386312854155,21.686904625229698,-0.012304124637725636,0.9672505283534518,11.086733089332855,-3.225392282751029e-05,-2.233586934828781e-05,1.0,13,294.532,320.566,0.914384,960,344.219,315.449,0.89722,325.952,495.291,0.784022,302.378,302.535,0.932492,411.86300000000006,776.821,0.733734,278.901,568.2919999999998,0.830931,362.43,557.8530000000002,0.717446,370.156,667.341,0.758318,344.025,380.602,0.816766,365.078,378.026,0.8184239999999999,4,278.901,302.535,411.86300000000006,776.821,0.0,0.0,0.0,0.0,0.0,0.0,289.421,317.967,0.350015,383.171,740.444,0.704873,0.0,0.0,0.0,393.642,550.0880000000002,0.545291,372.834,662.154,0.570439,393.669,377.944,0.623631,0.8,278.901,302.535,393.669,568.2919999999998,1280,-0.0015077044954500002,0.00101267115679,-0.0659222602844,-0.00168829795439,-0.016347594559200002,-0.003978095483030001,15608,289.392,488.786
40,6060,4114,1.0528612518265137,-0.01119413415128785,-24.93964460131241,0.019842884445514915,1.0150291505776852,-3.307896590514422,5.015251483722005e-05,-1.945525031923374e-05,1.0,0.949535186773348,0.010926433574242313,23.717213606934823,-0.018718919456875455,0.9861588066136452,2.7952681555279826,-4.798575880685193e-05,1.86379783152352e-05,1.0,14,985.438,364.89,1.00261,960,1014.05,362.225,0.931896,1050.58,469.312,0.823103,990.563,354.516,0.927848,998.462,638.766,0.177524,1050.57,531.696,0.918246,1008.84,526.622,0.8869090000000001,998.43,610.06,0.6750619999999999,1040.18,401.494,0.856243,1024.46,401.476,0.8431489999999999,0,948.867,354.516,1050.58,675.184,0.0,0.0,0.0,972.376,453.605,0.566125,0.0,0.0,0.0,948.867,675.184,1.01102,959.357,456.232,0.788535,964.565,513.612,0.948406,949.022,594.34,0.932616,1001.09,404.006,0.7809189999999999,0.8,959.357,354.516,1050.58,531.696,1280,-0.00359337683767,0.00365048274398,-0.0739901140332,-0.00154552364256,-0.033912360668200005,0.00166071217973,6791,929.3539999999999,490.079
41,6142,4116,1.0528612518265137,-0.01119413415128785,-24.93964460131241,0.019842884445514915,1.0150291505776852,-3.307896590514422,5.015251483722005e-05,-1.945525031923374e-05,1.0,0.949535186773348,0.010926433574242313,23.717213606934823,-0.018718919456875455,0.9861588066136452,2.7952681555279826,-4.798575880685193e-05,1.86379783152352e-05,1.0,14,299.6620000000001,310.264,0.8630709999999999,960,346.676,307.636,0.859316,331.05,484.92800000000005,0.81566,304.969,299.841,0.918593,427.427,761.265,0.8774930000000001,276.332,552.622,0.7740640000000001,364.91,547.425,0.770658,385.792,654.235,0.7793680000000001,344.06,372.821,0.817393,367.663,370.239,0.7843899999999999,4,276.332,299.841,448.41,761.265,0.0,0.0,0.0,432.814,445.802,0.491603,299.752,305.121,0.22098,359.707,732.512,0.850276,448.41,404.034,0.384972,398.8730000000001,536.995,0.557987,367.658,646.553,0.704593,401.42800000000005,370.149,0.743092,0.8,276.332,299.841,448.41,552.622,1280,-0.00359337683767,0.00365048274398,-0.0739901140332,-0.00154552364256,-0.033912360668200005,0.00166071217973,15615,219.002,505.717
42,6061,39480,1.0477986172287108,-0.025791593025127568,-21.976217496922775,0.0256750527851914,0.9914902211451188,6.674242387008229,5.677389399632019e-05,-4.433736855071677e-05,1.0,0.9540585769119564,0.025747783054156245,20.794751845990234,-0.024333864813294727,1.0091405528371278,-7.2700149578721565,-5.5244520044369874e-05,4.3280834704856895e-05,1.0,15,995.844,344.129,0.906072,960,1029.7,341.414,0.975708,1071.33,461.421,0.83286,1006.27,338.832,0.8527540000000001,972.363,659.563,0.454114,1055.86,516.206,0.86413,1014.09,510.935,0.8843530000000001,977.65,591.721,0.846319,1063.63,385.892,0.843076,1034.9,388.386,0.8802030000000001,0,964.493,338.832,1071.33,659.563,0.0,0.0,0.0,988.014,445.755,0.5788939999999999,0.0,0.0,0.0,964.566,659.503,0.781842,967.283,445.739,0.635737,980.159,505.695,0.882502,964.493,583.909,0.8274959999999999,1008.86,388.394,0.8452569999999999,0.8,967.283,338.832,1071.33,516.206,1280,-0.00417639734223,0.000317600672133,-0.0640964284539,-0.0024558638688200003,-0.0325418263674,0.00013975217007100002,6802,852.4889999999999,508.3345
43,6062,22092,1.0636418129716283,-0.02375413293212285,-29.459028058906387,0.03193715255491607,1.0006611966662742,2.108388170387967,6.947219587411607e-05,-4.0014284541939e-05,1.0,0.9395756819627034,0.0234089076866101,27.62963131435723,-0.029847494981529117,1.0005489301780408,-2.988823720430651,-6.646871197292413e-05,3.840998137027351e-05,1.0,16,1011.65,323.409,0.919387,960,1050.57,320.672,0.9749,1084.45,448.35,0.810887,1024.51,320.518,0.8679680000000001,988.059,656.8710000000002,0.955735,1071.5,508.241,0.8959889999999999,1029.74,495.298,0.852867,982.812,570.8330000000002,0.986205,1087.02,375.436,0.781802,1053.24,377.942,0.8650450000000001,0,951.593,320.518,1087.02,656.8710000000002,0.0,0.0,0.0,1001.06,427.601,0.597437,0.0,0.0,0.0,951.593,612.622,0.7827569999999999,977.592,427.64,0.649924,990.607,487.538,0.93335,961.98,555.294,0.779809,1027.1,375.416,0.815793,0.8,977.592,320.518,1087.02,508.241,1280,-0.00470771314576,0.00014693957928100002,-0.066660374403,-0.00162734882906,-0.029190974310000006,-0.00297633139417,6793,784.6669999999998,513.59
44,6063,36903,1.0615406457267411,-0.004648644729309953,-30.660639328408127,0.023850501627204236,1.018791015650694,-5.480220555098517,5.565687332902602e-05,-1.0024007126615828e-05,1.0,0.941879692536894,0.004582093222992521,28.903744425091663,-0.0223331519297153,0.9830326904812182,4.702487240325428,-5.264594641281116e-05,9.59890171298618e-06,1.0,17,1029.63,320.536,0.967567,960,1063.58,312.791,0.833023,1094.96,445.72,0.8606209999999999,1032.41,305.011,0.92842,1027.15,654.381,0.790266,1084.49,505.742,0.856292,1047.96,490.077,0.853283,987.919,560.488,0.8997860000000001,1094.89,367.525,0.8518680000000001,1071.36,364.996,0.8616280000000001,0,969.857,305.011,1094.96,654.381,0.0,0.0,0.0,1014.08,422.319,0.62227,0.0,0.0,0.0,975.038,610.061,0.702856,987.973,424.915,0.8242700000000001,1008.89,482.241,0.780853,969.857,550.112,0.6596989999999999,1040.18,364.954,0.7770239999999999,0.8,987.973,305.011,1094.96,505.742,1280,-0.00321996631101,0.00044879436609300007,-0.07244557142260001,5.96545614826e-05,-0.0224859714508,-0.00438339449465,6800,719.5264999999998,509.599
45,6064,31760,1.0166207384523205,-0.002870711610224241,-19.246667546774088,0.006758683092735114,0.9756409034689152,8.90817720376862,2.1809711854028246e-05,-3.8869751884816916e-05,1.0,0.9839808473828994,0.0036484642768121376,18.905851075672267,-0.006618163093857532,1.0253704296014658,-9.26155907123202,-2.1717585108695075e-05,3.9776322234050125e-05,1.0,18,1032.47,310.188,0.944979,960,1074.03,302.4120000000001,0.984255,1105.31,443.142,0.798496,1047.9,299.866,0.960734,998.456,651.773,0.621391,1089.69,503.181,0.850118,1050.6,487.573,0.816825,980.251,555.294,0.797504,1107.93,359.721,0.812357,1076.66,359.658,0.856017,0,980.251,299.866,1107.93,651.773,0.0,0.0,0.0,1024.5,422.235,0.448499,1034.97,305.045,0.0612878,993.281,638.717,0.463508,0.0,0.0,0.0,1024.49,482.316,0.677998,993.247,565.698,0.480191,1050.58,359.673,0.789729,0.8,1024.49,299.866,1107.93,503.181,1280,-0.00365423690528,0.00241099926643,-0.0655705705285,0.000128260842757,-0.0201470851898,-0.00464754458517,6796,667.3645,493.9945
